upgradeId,level,cost,shortTerm,longTerm
output.cash,72,1.71,1264000000
output.cash,73,1.72,1264000000
output.cash,74,1.73,1263000000
output.cash,75,1.74,1263000000
output.cash,76,1.75,1262000000
output.cash,77,1.76,1262000000
output.cash,78,1.77,1261000000
output.cash,79,1.78,1261000000
output.cash,80,1.79,1260000000
output.cash,81,1.8,1260000000
output.cash,82,1.81,1259000000
output.cash,83,1.82,1259000000
output.cash,84,1.83,1258000000
output.cash,85,1.84,1258000000
output.cash,86,1.85,1257000000
output.cash,87,1.86,1257000000
output.cash,88,1.87,1256000000
output.cash,89,1.88,1256000000
output.cash,90,1.89,1255000000
output.cash,91,1.9,1255000000
output.cash,92,1.91,1254000000
output.cash,93,1.92,1254000000
output.cash,94,1.93,1253000000
output.cash,95,1.94,1253000000
output.cash,96,1.95,1252000000
output.cash,97,1.96,1252000000
output.cash,98,1.97,1251000000
output.cash,99,1.98,1251000000
output.cash,100,1.99,1250000000
output.cash,101,2,1250000000
output.cash,102,2.01,1249000000
output.cash,103,2.02,1249000000
output.cash,104,2.03,1248000000
output.cash,105,2.04,1248000000
output.cash,106,2.05,1247000000
output.cash,107,2.06,1247000000
output.cash,108,2.07,1246000000
output.cash,109,2.08,1246000000
output.cash,110,2.09,1245000000
output.cash,111,2.1,1245000000
output.cash,112,2.11,1244000000
output.cash,113,2.12,1244000000
output.cash,114,2.13,1243000000
output.cash,115,2.14,1243000000
output.cash,116,2.15,1242000000
output.cash,117,2.16,1242000000
output.cash,118,2.17,1241000000
output.cash,119,2.18,1241000000
output.cash,120,2.19,1240000000
output.cash,121,2.2,1240000000
output.cash,122,2.21,1239000000
output.cash,123,2.22,1239000000
output.cash,124,2.23,1238000000
output.cash,125,2.24,1238000000
output.cash,126,2.25,1237000000
output.cash,127,2.26,1237000000
output.cash,128,2.27,1236000000
output.cash,129,2.28,1236000000
output.cash,130,2.29,1235000000
output.cash,131,2.3,1235000000
output.cash,132,2.31,1234000000
output.cash,133,2.32,1234000000
output.cash,134,2.33,1233000000
output.cash,135,2.34,1233000000
output.cash,136,2.35,1232000000
output.cash,137,2.36,1232000000
output.cash,138,2.37,1231000000
output.cash,139,2.38,1231000000
output.cash,140,2.39,1230000000
output.cash,141,2.4,1230000000
output.cash,142,2.41,1229000000
output.cash,143,2.42,1229000000
output.cash,144,2.43,1228000000
output.cash,145,2.44,1228000000
output.cash,146,2.45,1227000000
output.cash,147,2.46,1227000000
output.cash,148,2.47,1226000000
output.cash,149,2.48,1226000000
output.cash,150,2.49,1225000000
output.cash,151,2.5,1225000000
output.cash,152,2.51,1224000000
output.cash,153,2.52,1224000000
output.cash,154,2.53,1223000000
output.cash,155,2.54,1223000000
output.cash,156,2.55,1222000000
output.cash,157,2.56,1222000000
output.cash,158,2.57,1221000000
output.cash,159,2.58,1221000000
output.cash,160,2.59,1220000000
output.cash,161,2.6,1220000000
output.cash,162,2.61,1219000000
output.cash,163,2.62,1219000000
output.cash,164,2.63,1218000000
output.cash,165,2.64,1218000000
output.cash,166,2.65,1217000000
output.cash,167,2.66,1217000000
output.cash,168,2.67,1216000000
output.cash,169,2.68,1216000000
output.cash,170,2.69,1215000000
output.cash,171,2.7,1215000000
output.cash,172,2.71,1214000000
output.cash,173,2.72,1214000000
output.cash,174,2.73,1213000000
output.cash,175,2.74,1213000000
output.cash,176,2.75,1212000000
output.cash,177,2.76,1212000000
output.cash,178,2.77,1211000000
output.cash,179,2.78,1211000000
output.cash,180,2.79,1210000000
output.cash,181,2.8,1210000000
output.cash,182,2.81,1209000000
output.cash,183,2.82,1209000000
output.cash,184,2.83,1208000000
output.cash,185,2.84,1208000000
output.cash,186,2.85,1207000000
output.cash,187,2.86,1207000000
output.cash,188,2.87,1206000000
output.cash,189,2.88,1206000000
output.cash,190,2.89,1205000000
output.cash,191,2.9,1205000000
output.cash,192,2.91,1204000000
output.cash,193,2.92,1204000000
output.cash,194,2.93,1203000000
output.cash,195,2.94,1203000000
output.cash,196,2.95,1202000000
output.cash,197,2.96,1202000000
output.cash,198,2.97,1201000000
output.cash,199,2.98,1201000000
output.cash,200,2.99,1200000000
output.cash,201,3,1199000000
output.cash,202,3.01,1197000000
output.cash,203,3.02,1196000000
output.cash,204,3.03,1195000000
output.cash,205,3.04,1193000000
output.cash,206,3.05,1192000000
output.cash,207,3.06,1191000000
output.cash,208,3.07,1189000000
output.cash,209,3.08,1188000000
output.cash,210,3.09,1187000000
output.cash,211,3.1,1185000000
output.cash,212,3.11,1184000000
output.cash,213,3.12,1183000000
output.cash,214,3.13,1181000000
output.cash,215,3.14,1180000000
output.cash,216,3.15,1179000000
output.cash,217,3.16,1177000000
output.cash,218,3.17,1176000000
output.cash,219,3.18,1175000000
output.cash,220,3.19,1173000000
output.cash,221,3.2,1172000000
output.cash,222,3.21,1171000000
output.cash,223,3.22,1169000000
output.cash,224,3.23,1168000000
output.cash,225,3.24,1167000000
output.cash,226,3.25,1165000000
output.cash,227,3.26,1164000000
output.cash,228,3.27,1163000000
output.cash,229,3.28,1161000000
output.cash,230,3.29,1160000000
output.cash,231,3.3,1159000000
output.cash,232,3.31,1157000000
output.cash,233,3.32,1156000000
output.cash,234,3.33,1155000000
output.cash,235,3.34,1153000000
output.cash,236,3.35,1152000000
output.cash,237,3.36,1151000000
output.cash,238,3.37,1149000000
output.cash,239,3.38,1148000000
output.cash,240,3.39,1147000000
output.cash,241,3.4,1145000000
output.cash,242,3.41,1144000000
output.cash,243,3.42,1143000000
output.cash,244,3.43,1141000000
output.cash,245,3.44,1140000000
output.cash,246,3.45,1139000000
output.cash,247,3.46,1137000000
output.cash,248,3.47,1136000000
output.cash,249,3.48,1135000000
output.cash,250,3.49,1133000000
output.cash,251,3.5,1132000000
output.cash,252,3.51,1131000000
output.cash,253,3.52,1129000000
output.cash,254,3.53,1128000000
output.cash,255,3.54,1127000000
output.cash,256,3.55,1125000000
output.cash,257,3.56,1124000000
output.cash,258,3.57,1123000000
output.cash,259,3.58,1121000000
output.cash,260,3.59,1120000000
output.cash,261,3.6,1119000000
output.cash,262,3.61,1117000000
output.cash,263,3.62,1116000000
output.cash,264,3.63,1115000000
output.cash,265,3.64,1113000000
output.cash,266,3.65,1112000000
output.cash,267,3.66,1111000000
output.cash,268,3.67,1109000000
output.cash,269,3.68,1108000000
output.cash,270,3.69,1107000000
output.cash,271,3.7,1105000000
output.cash,272,3.71,1104000000
output.cash,273,3.72,1103000000
output.cash,274,3.73,1101000000
output.cash,275,3.74,1100000000
output.cash,276,3.75,1099000000
output.cash,277,3.76,1097000000
output.cash,278,3.77,1096000000
output.cash,279,3.78,1095000000
output.cash,280,3.79,1093000000
output.cash,281,3.8,1092000000
output.cash,282,3.81,1091000000
output.cash,283,3.82,1089000000
output.cash,284,3.83,1088000000
output.cash,285,3.84,1087000000
output.cash,286,3.85,1085000000
output.cash,287,3.86,1084000000
output.cash,288,3.87,1083000000
output.cash,289,3.88,1081000000
output.cash,290,3.89,1080000000
output.cash,291,3.9,1079000000
output.cash,292,3.91,1077000000
output.cash,293,3.92,1076000000
output.cash,294,3.93,1075000000
output.cash,295,3.94,1073000000
output.cash,296,3.95,1072000000
output.cash,297,3.96,1071000000
output.cash,298,3.97,1069000000
output.cash,299,3.98,1068000000
output.cash,300,3.99,1067000000
output.cash,301,4,1065000000
output.cash,302,4.01,1064000000
output.cash,303,4.02,1063000000
output.cash,304,4.03,1061000000
output.cash,305,4.04,1060000000
output.cash,306,4.05,1059000000
output.cash,307,4.06,1057000000
output.cash,308,4.07,1056000000
output.cash,309,4.08,1055000000
output.cash,310,4.09,1053000000
output.cash,311,4.1,1052000000
output.cash,312,4.11,1051000000
output.cash,313,4.12,1049000000
output.cash,314,4.13,1048000000
output.cash,315,4.14,1047000000
output.cash,316,4.15,1045000000
output.cash,317,4.16,1044000000
output.cash,318,4.17,1043000000
output.cash,319,4.18,1041000000
output.cash,320,4.19,1040000000
output.cash,321,4.2,1039000000
output.cash,322,4.21,1037000000
output.cash,323,4.22,1036000000
output.cash,324,4.23,1035000000
output.cash,325,4.24,1033000000
output.cash,326,4.25,1032000000
output.cash,327,4.26,1031000000
output.cash,328,4.27,1029000000
output.cash,329,4.28,1028000000
output.cash,330,4.29,1027000000
output.cash,331,4.3,1025000000
output.cash,332,4.31,1024000000
output.cash,333,4.32,1023000000
output.cash,334,4.33,1021000000
output.cash,335,4.34,1020000000
output.cash,336,4.35,1019000000
output.cash,337,4.36,1017000000
output.cash,338,4.37,1016000000
output.cash,339,4.38,1015000000
output.cash,340,4.39,1013000000
output.cash,341,4.4,1012000000
output.cash,342,4.41,1011000000
output.cash,343,4.42,1009000000
output.cash,344,4.43,1008000000
output.cash,345,4.44,1007000000
output.cash,346,4.45,1005000000
output.cash,347,4.46,1004000000
output.cash,348,4.47,1003000000
output.cash,349,4.48,1001000000
output.cash,350,4.49,1000000000
output.cash,351,4.5,998700000
output.cash,352,4.51,997300000
output.cash,353,4.52,996000000
output.cash,354,4.53,994700000
output.cash,355,4.54,993300000
output.cash,356,4.55,992000000
output.cash,357,4.56,990700000
output.cash,358,4.57,989300000
output.cash,359,4.58,988000000
output.cash,360,4.59,986700000
output.cash,361,4.6,985300000
output.cash,362,4.61,984000000
output.cash,363,4.62,982700000
output.cash,364,4.63,981300000
output.cash,365,4.64,980000000
output.cash,366,4.65,978700000
output.cash,367,4.66,977300000
output.cash,368,4.67,976000000
output.cash,369,4.68,974700000
output.cash,370,4.69,973300000
output.cash,371,4.7,972000000
output.cash,372,4.71,970700000
output.cash,373,4.72,969300000
output.cash,374,4.73,968000000
output.cash,375,4.74,966700000
output.cash,376,4.75,965300000
output.cash,377,4.76,964000000
output.cash,378,4.77,962700000
output.cash,379,4.78,961300000
output.cash,380,4.79,960000000
output.cash,381,4.8,958700000
output.cash,382,4.81,957300000
output.cash,383,4.82,956000000
output.cash,384,4.83,954700000
output.cash,385,4.84,953300000
output.cash,386,4.85,952000000
output.cash,387,4.86,950700000
output.cash,388,4.87,949300000
output.cash,389,4.88,948000000
output.cash,390,4.89,946700000
output.cash,391,4.9,945300000
output.cash,392,4.91,944000000
output.cash,393,4.92,942700000
output.cash,394,4.93,941300000
output.cash,395,4.94,940000000
output.cash,396,4.95,938700000
output.cash,397,4.96,937300000
output.cash,398,4.97,936000000
output.cash,399,4.98,934700000
output.cash,400,4.99,933300000
output.cash,401,5,932000000
output.cash,402,5.01,930700000
output.cash,403,5.02,929300000
output.cash,404,5.03,928000000
output.cash,405,5.04,926700000
output.cash,406,5.05,925300000
output.cash,407,5.06,924000000
output.cash,408,5.07,922700000
output.cash,409,5.08,921300000
output.cash,410,5.09,920000000
output.cash,411,5.1,918700000
output.cash,412,5.11,917300000
output.cash,413,5.12,916000000
output.cash,414,5.13,914700000
output.cash,415,5.14,913300000
output.cash,416,5.15,912000000
output.cash,417,5.16,910700000
output.cash,418,5.17,909300000
output.cash,419,5.18,908000000
output.cash,420,5.19,906700000
output.cash,421,5.2,905300000
output.cash,422,5.21,904000000
output.cash,423,5.22,902700000
output.cash,424,5.23,901300000
output.cash,425,5.24,900000000
output.cash,426,5.25,898000000
output.cash,427,5.26,896000000
output.cash,428,5.27,894000000
output.cash,429,5.28,892000000
output.cash,430,5.29,890000000
output.cash,431,5.3,888000000
output.cash,432,5.31,886000000
output.cash,433,5.32,884000000
output.cash,434,5.33,882000000
output.cash,435,5.34,880000000
output.cash,436,5.35,878000000
output.cash,437,5.36,876000000
output.cash,438,5.37,874000000
output.cash,439,5.38,872000000
output.cash,440,5.39,870000000
output.cash,441,5.4,868000000
output.cash,442,5.41,866000000
output.cash,443,5.42,864000000
output.cash,444,5.43,862000000
output.cash,445,5.44,860000000
output.cash,446,5.45,858000000
output.cash,447,5.46,856000000
output.cash,448,5.47,854000000
output.cash,449,5.48,852000000
output.cash,450,5.49,850000000
output.cash,451,5.5,848000000
output.cash,452,5.51,846000000
output.cash,453,5.52,844000000
output.cash,454,5.53,842000000
output.cash,455,5.54,840000000
output.cash,456,5.55,838000000
output.cash,457,5.56,836000000
output.cash,458,5.57,834000000
output.cash,459,5.58,832000000
output.cash,460,5.59,830000000
output.cash,461,5.6,828000000
output.cash,462,5.61,826000000
output.cash,463,5.62,824000000
output.cash,464,5.63,822000000
output.cash,465,5.64,820000000
output.cash,466,5.65,818000000
output.cash,467,5.66,816000000
output.cash,468,5.67,814000000
output.cash,469,5.68,812000000
output.cash,470,5.69,810000000
output.cash,471,5.7,808000000
output.cash,472,5.71,806000000
output.cash,473,5.72,804000000
output.cash,474,5.73,802000000
output.cash,475,5.74,800000000
output.cash,476,5.75,798000000
output.cash,477,5.76,796000000
output.cash,478,5.77,794000000
output.cash,479,5.78,792000000
output.cash,480,5.79,790000000
output.cash,481,5.8,788000000
output.cash,482,5.81,786000000
output.cash,483,5.82,784000000
output.cash,484,5.83,782000000
output.cash,485,5.84,780000000
output.cash,486,5.85,778000000
output.cash,487,5.86,776000000
output.cash,488,5.87,774000000
output.cash,489,5.88,772000000
output.cash,490,5.89,770000000
output.cash,491,5.9,768000000
output.cash,492,5.91,766000000
output.cash,493,5.92,764000000
output.cash,494,5.93,762000000
output.cash,495,5.94,760000000
output.cash,496,5.95,758000000
output.cash,497,5.96,756000000
output.cash,498,5.97,754000000
output.cash,499,5.98,752000000
output.cash,500,5.99,750000000
output.cash,501,6,748000000
output.cash,502,6.01,746000000
output.cash,503,6.02,744000000
output.cash,504,6.03,742000000
output.cash,505,6.04,740000000
output.cash,506,6.05,738000000
output.cash,507,6.06,736000000
output.cash,508,6.07,734000000
output.cash,509,6.08,732000000
output.cash,510,6.09,730000000
output.cash,511,6.1,728000000
output.cash,512,6.11,726000000
output.cash,513,6.12,724000000
output.cash,514,6.13,722000000
output.cash,515,6.14,720000000
output.cash,516,6.15,718000000
output.cash,517,6.16,716000000
output.cash,518,6.17,714000000
output.cash,519,6.18,712000000
output.cash,520,6.19,710000000
output.cash,521,6.2,708000000
output.cash,522,6.21,706000000
output.cash,523,6.22,704000000
output.cash,524,6.23,702000000
output.cash,525,6.24,700000000
output.cash,526,6.25,698000000
output.cash,527,6.26,696000000
output.cash,528,6.27,694000000
output.cash,529,6.28,692000000
output.cash,530,6.29,690000000
output.cash,531,6.3,688000000
output.cash,532,6.31,686000000
output.cash,533,6.32,684000000
output.cash,534,6.33,682000000
output.cash,535,6.34,680000000
output.cash,536,6.35,678000000
output.cash,537,6.36,676000000
output.cash,538,6.37,674000000
output.cash,539,6.38,672000000
output.cash,540,6.39,670000000
output.cash,541,6.4,668000000
output.cash,542,6.41,666000000
output.cash,543,6.42,664000000
output.cash,544,6.43,662000000
output.cash,545,6.44,660000000
output.cash,546,6.45,658000000
output.cash,547,6.46,656000000
output.cash,548,6.47,654000000
output.cash,549,6.48,652000000
output.cash,550,6.49,650000000
output.cash,551,6.5,648000000
output.cash,552,6.51,646000000
output.cash,553,6.52,644000000
output.cash,554,6.53,642000000
output.cash,555,6.54,640000000
output.cash,556,6.55,638000000
output.cash,557,6.56,636000000
output.cash,558,6.57,634000000
output.cash,559,6.58,632000000
output.cash,560,6.59,630000000
output.cash,561,6.6,628000000
output.cash,562,6.61,626000000
output.cash,563,6.62,624000000
output.cash,564,6.63,622000000
output.cash,565,6.64,620000000
output.cash,566,6.65,618000000
output.cash,567,6.66,616000000
output.cash,568,6.67,614000000
output.cash,569,6.68,612000000
output.cash,570,6.69,610000000
output.cash,571,6.7,608000000
output.cash,572,6.71,606000000
output.cash,573,6.72,604000000
output.cash,574,6.73,602000000
output.cash,575,6.74,600000000
output.cash,576,6.75,598000000
output.cash,577,6.76,596000000
output.cash,578,6.77,594000000
output.cash,579,6.78,592000000
output.cash,580,6.79,590000000
output.cash,581,6.8,588000000
output.cash,582,6.81,586000000
output.cash,583,6.82,584000000
output.cash,584,6.83,582000000
output.cash,585,6.84,580000000
output.cash,586,6.85,578000000
output.cash,587,6.86,576000000
output.cash,588,6.87,574000000
output.cash,589,6.88,572000000
output.cash,590,6.89,570000000
output.cash,591,6.9,568000000
output.cash,592,6.91,566000000
output.cash,593,6.92,564000000
output.cash,594,6.93,562000000
output.cash,595,6.94,560000000
output.cash,596,6.95,558000000
output.cash,597,6.96,556000000
output.cash,598,6.97,554000000
output.cash,599,6.98,552000000
output.cash,600,6.99,550000000
output.cash,601,7,548000000
output.cash,602,7.01,546000000
output.cash,603,7.02,544000000
output.cash,604,7.03,542000000
output.cash,605,7.04,540000000
output.cash,606,7.05,538000000
output.cash,607,7.06,536000000
output.cash,608,7.07,534000000
output.cash,609,7.08,532000000
output.cash,610,7.09,530000000
output.cash,611,7.1,528000000
output.cash,612,7.11,526000000
output.cash,613,7.12,524000000
output.cash,614,7.13,522000000
output.cash,615,7.14,520000000
output.cash,616,7.15,518000000
output.cash,617,7.16,516000000
output.cash,618,7.17,514000000
output.cash,619,7.18,512000000
output.cash,620,7.19,510000000
output.cash,621,7.2,508000000
output.cash,622,7.21,506000000
output.cash,623,7.22,504000000
output.cash,624,7.23,502000000
output.cash,625,7.24,500000000
output.cash,626,7.25,499700000
output.cash,627,7.26,499400000
output.cash,628,7.27,499100000
output.cash,629,7.28,498800000
output.cash,630,7.29,498500000
output.cash,631,7.3,498200000
output.cash,632,7.31,497800000
output.cash,633,7.32,497500000
output.cash,634,7.33,497200000
output.cash,635,7.34,496900000
output.cash,636,7.35,496600000
output.cash,637,7.36,496300000
output.cash,638,7.37,496000000
output.cash,639,7.38,495700000
output.cash,640,7.39,495400000
output.cash,641,7.4,495100000
output.cash,642,7.41,494800000
output.cash,643,7.42,494500000
output.cash,644,7.43,494200000
output.cash,645,7.44,493800000
output.cash,646,7.45,493500000
output.cash,647,7.46,493200000
output.cash,648,7.47,492900000
output.cash,649,7.48,492600000
output.cash,650,7.49,492300000
output.cash,651,7.5,492000000
output.cash,652,7.51,491700000
output.cash,653,7.52,491400000
output.cash,654,7.53,491100000
output.cash,655,7.54,490800000
output.cash,656,7.55,490500000
output.cash,657,7.56,490200000
output.cash,658,7.57,489800000
output.cash,659,7.58,489500000
output.cash,660,7.59,489200000
output.cash,661,7.6,488900000
output.cash,662,7.61,488600000
output.cash,663,7.62,488300000
output.cash,664,7.63,488000000
output.cash,665,7.64,487700000
output.cash,666,7.65,487400000
output.cash,667,7.66,487100000
output.cash,668,7.67,486800000
output.cash,669,7.68,486500000
output.cash,670,7.69,486200000
output.cash,671,7.7,485800000
output.cash,672,7.71,485500000
output.cash,673,7.72,485200000
output.cash,674,7.73,484900000
output.cash,675,7.74,484600000
output.cash,676,7.75,484300000
output.cash,677,7.76,484000000
output.cash,678,7.77,483700000
output.cash,679,7.78,483400000
output.cash,680,7.79,483100000
output.cash,681,7.8,482800000
output.cash,682,7.81,482500000
output.cash,683,7.82,482200000
output.cash,684,7.83,481800000
output.cash,685,7.84,481500000
output.cash,686,7.85,481200000
output.cash,687,7.86,480900000
output.cash,688,7.87,480600000
output.cash,689,7.88,480300000
output.cash,690,7.89,480000000
output.cash,691,7.9,479700000
output.cash,692,7.91,479400000
output.cash,693,7.92,479100000
output.cash,694,7.93,478800000
output.cash,695,7.94,478500000
output.cash,696,7.95,478200000
output.cash,697,7.96,477800000
output.cash,698,7.97,477500000
output.cash,699,7.98,477200000
output.cash,700,7.99,476900000
output.cash,701,8,476600000
output.cash,702,8.01,476300000
output.cash,703,8.02,476000000
output.cash,704,8.03,475700000
output.cash,705,8.04,475400000
output.cash,706,8.05,475100000
output.cash,707,8.06,474800000
output.cash,708,8.07,474500000
output.cash,709,8.08,474200000
output.cash,710,8.09,473800000
output.cash,711,8.1,473500000
output.cash,712,8.11,473200000
output.cash,713,8.12,472900000
output.cash,714,8.13,472600000
output.cash,715,8.14,472300000
output.cash,716,8.15,472000000
output.cash,717,8.16,471700000
output.cash,718,8.17,471400000
output.cash,719,8.18,471100000
output.cash,720,8.19,470800000
output.cash,721,8.2,470500000
output.cash,722,8.21,470200000
output.cash,723,8.22,469800000
output.cash,724,8.23,469500000
output.cash,725,8.24,469200000
output.cash,726,8.25,468900000
output.cash,727,8.26,468600000
output.cash,728,8.27,468300000
output.cash,729,8.28,468000000
output.cash,730,8.29,467700000
output.cash,731,8.3,467400000
output.cash,732,8.31,467100000
output.cash,733,8.32,466800000
output.cash,734,8.33,466500000
output.cash,735,8.34,466200000
output.cash,736,8.35,465800000
output.cash,737,8.36,465500000
output.cash,738,8.37,465200000
output.cash,739,8.38,464900000
output.cash,740,8.39,464600000
output.cash,741,8.4,464300000
output.cash,742,8.41,464000000
output.cash,743,8.42,463700000
output.cash,744,8.43,463400000
output.cash,745,8.44,463100000
output.cash,746,8.45,462800000
output.cash,747,8.46,462500000
output.cash,748,8.47,462200000
output.cash,749,8.48,461800000
output.cash,750,8.49,461500000
output.cash,751,8.5,461200000
output.cash,752,8.51,460900000
output.cash,753,8.52,460600000
output.cash,754,8.53,460300000
output.cash,755,8.54,460000000
output.cash,756,8.55,459700000
output.cash,757,8.56,459400000
output.cash,758,8.57,459100000
output.cash,759,8.58,458800000
output.cash,760,8.59,458500000
output.cash,761,8.6,458200000
output.cash,762,8.61,457800000
output.cash,763,8.62,457500000
output.cash,764,8.63,457200000
output.cash,765,8.64,456900000
output.cash,766,8.65,456600000
output.cash,767,8.66,456300000
output.cash,768,8.67,456000000
output.cash,769,8.68,455700000
output.cash,770,8.69,455400000
output.cash,771,8.7,455100000
output.cash,772,8.71,454800000
output.cash,773,8.72,454500000
output.cash,774,8.73,454200000
output.cash,775,8.74,453800000
output.cash,776,8.75,453500000
output.cash,777,8.76,453200000
output.cash,778,8.77,452900000
output.cash,779,8.78,452600000
output.cash,780,8.79,452300000
output.cash,781,8.8,452000000
output.cash,782,8.81,451700000
output.cash,783,8.82,451400000
output.cash,784,8.83,451100000
output.cash,785,8.84,450800000
output.cash,786,8.85,450500000
output.cash,787,8.86,450200000
output.cash,788,8.87,449800000
output.cash,789,8.88,449500000
output.cash,790,8.89,449200000
output.cash,791,8.9,448900000
output.cash,792,8.91,448600000
output.cash,793,8.92,448300000
output.cash,794,8.93,448000000
output.cash,795,8.94,447700000
output.cash,796,8.95,447400000
output.cash,797,8.96,447100000
output.cash,798,8.97,446800000
output.cash,799,8.98,446500000
output.cash,800,8.99,446200000
output.cash,801,9,445800000
output.cash,802,9.01,445500000
output.cash,803,9.02,445200000
output.cash,804,9.03,444900000
output.cash,805,9.04,444600000
output.cash,806,9.05,444300000,444300000
output.cash,807,9.06,444000000,444300000
output.cash,808,9.07,443700000,444300000
output.cash,809,9.08,443400000,444300000
output.cash,810,9.09,443100000,444300000
output.cash,811,9.1,442800000,444300000
output.cash,812,9.11,442500000,444300000
output.cash,813,9.12,442200000,444300000
output.cash,814,9.13,441800000,444300000
output.cash,815,9.14,441500000,444300000
output.cash,816,9.15,441200000,444300000
output.cash,817,9.16,440900000,444300000
output.cash,818,9.17,440600000,444300000
output.cash,819,9.18,440300000,444300000
output.cash,820,9.19,440000000,444300000
output.cash,821,9.2,439700000,444300000
output.cash,822,9.21,439400000,444300000
output.cash,823,9.22,439100000,444300000
output.cash,824,9.23,438800000,444300000
output.cash,825,9.24,438500000,444300000
output.cash,826,9.25,438200000,444300000
output.cash,827,9.26,437800000,444300000
output.cash,828,9.27,437500000,444300000
output.cash,829,9.28,437200000,444300000
output.cash,830,9.29,436900000,444300000
output.cash,831,9.3,436600000,444300000
output.cash,832,9.31,436300000,444300000
output.cash,833,9.32,436000000,444300000
output.cash,834,9.33,435700000,444300000
output.cash,835,9.34,435400000,444300000
output.cash,836,9.35,435100000,444300000
output.cash,837,9.36,434800000,444300000
output.cash,838,9.37,434500000,444300000
output.cash,839,9.38,434200000,444300000
output.cash,840,9.39,433800000,444300000
output.cash,841,9.4,433500000,444300000
output.cash,842,9.41,433200000,444300000
output.cash,843,9.42,432900000,444300000
output.cash,844,9.43,432600000,444300000
output.cash,845,9.44,432300000,444300000
output.cash,846,9.45,432000000,444300000
output.cash,847,9.46,431700000,444300000
output.cash,848,9.47,431400000,444300000
output.cash,849,9.48,431100000,444300000
output.cash,850,9.49,430800000,444300000
output.cash,851,9.5,430500000,444300000
output.cash,852,9.51,430200000,444300000
output.cash,853,9.52,429800000,444300000
output.cash,854,9.53,429500000,444300000
output.cash,855,9.54,429200000,444300000
output.cash,856,9.55,428900000,444300000
output.cash,857,9.56,428600000,444300000
output.cash,858,9.57,428300000,444300000
output.cash,859,9.58,428000000,444300000
output.cash,860,9.59,427700000,444300000
output.cash,861,9.6,427400000,444300000
output.cash,862,9.61,427100000,444300000
output.cash,863,9.62,426800000,444300000
output.cash,864,9.63,426500000,444300000
output.cash,865,9.64,426200000,444300000
output.cash,866,9.65,425800000,444300000
output.cash,867,9.66,425500000,444300000
output.cash,868,9.67,425200000,444300000
output.cash,869,9.68,424900000,444300000
output.cash,870,9.69,424600000,444300000
output.cash,871,9.7,424300000,444300000
output.cash,872,9.71,424000000,444300000
output.cash,873,9.72,423700000,444300000
output.cash,874,9.73,423400000,444300000
output.cash,875,9.74,423100000,444300000
output.cash,876,9.75,422800000,444300000
output.cash,877,9.76,422500000,444300000
output.cash,878,9.77,422200000,444300000
output.cash,879,9.78,421800000,444300000
output.cash,880,9.79,421500000,444300000
output.cash,881,9.8,421200000,444300000
output.cash,882,9.81,420900000,444300000
output.cash,883,9.82,420600000,444300000
output.cash,884,9.83,420300000,444300000
output.cash,885,9.84,420000000,444300000
output.cash,886,9.85,419700000,444300000
